Substance_SID,Compound_CID,Data_Source,External_ID,Synonyms,Last_Modified_Date,Deposit_Date,Data_Source_Category
440790652,3385,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01029,fluorouracil,20210312,20210312,Curation Efforts|Governmental Organizations
440790651,57363,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00167,finasteride,20210312,20210312,Curation Efforts|Governmental Organizations
440790650,5281081,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01968,ENTACAPONE,20231222,20210312,Curation Efforts|Governmental Organizations
440790649,2973,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00386,deferoxamine,20231222,20210312,Curation Efforts|Governmental Organizations
440790648,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01374,Darbepoetin alfa,20210312,20210312,Curation Efforts|Governmental Organizations
440790647,2710,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00066,chlorcyclizine,20231222,20210312,Curation Efforts|Governmental Organizations
440790646,7699,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00800,Benzonatate,20210804,20210312,Curation Efforts|Governmental Organizations
440790645,2244,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00053,aspirin,20231222,20210312,Curation Efforts|Governmental Organizations
440790644,139595263,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01373,Anakinra,20210312,20210312,Curation Efforts|Governmental Organizations
440790643,3007,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02100,AMPHETAMINE,20231222,20210312,Curation Efforts|Governmental Organizations
440790642,5493444,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01244,Aliskiren,20231222,20210312,Curation Efforts|Governmental Organizations
440790641,2088,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00980,alendronate,20231222,20210312,Curation Efforts|Governmental Organizations
440790640,71771,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01853,Aceclofenac,20231222,20210312,Curation Efforts|Governmental Organizations
440790639,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01402,Abatacept,20210312,20210312,Curation Efforts|Governmental Organizations
440790638,5734,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00165,zonisamide,20210312,20210312,Curation Efforts|Governmental Organizations
440790637,60854,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01017,Ziprasidone,20231222,20210312,Curation Efforts|Governmental Organizations
440790636,54678486,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00647,warfarin,20231222,20210312,Curation Efforts|Governmental Organizations
440790635,5978,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01862,vincristine,20231222,20210312,Curation Efforts|Governmental Organizations
440790634,5656,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00174,venlafaxine,20210312,20210312,Curation Efforts|Governmental Organizations
440790633,170361,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01242,Varenicline,20231222,20210312,Curation Efforts|Governmental Organizations
440790632,60846,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01857,valsartan,20210312,20210312,Curation Efforts|Governmental Organizations
440790631,135398742,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01856,Valaciclovir,20210312,20210312,Curation Efforts|Governmental Organizations
440790630,25074470,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00460,Triptorelin pamoate,20250421,20210312,Curation Efforts|Governmental Organizations
440790629,5578,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01842,trimethoprim,20250421,20210312,Curation Efforts|Governmental Organizations
440790628,5546,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01833,triamterene,20231222,20210312,Curation Efforts|Governmental Organizations
440790627,5533,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01830,trazodone,20210804,20210312,Curation Efforts|Governmental Organizations
440790626,5530,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01829,tranylcypromine,20231222,20210312,Curation Efforts|Governmental Organizations
440790625,5484727,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01828,trandolapril,20231222,20210312,Curation Efforts|Governmental Organizations
440790624,5284627,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00455,topiramate,20210312,20210312,Curation Efforts|Governmental Organizations
440790623,5509,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01820,tolmetin,20231222,20210312,Curation Efforts|Governmental Organizations
440790622,5503,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00266,tolazamide,20250421,20210312,Curation Efforts|Governmental Organizations
440790621,5479,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00637,tinidazole,20210312,20210312,Curation Efforts|Governmental Organizations
440790620,5452,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00451,thioridazine,20210312,20210312,Curation Efforts|Governmental Organizations
440790619,5426,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00450,thalidomide,20210312,20210312,Curation Efforts|Governmental Organizations
440790618,5403,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00877,terbutaline,20231222,20210312,Curation Efforts|Governmental Organizations
440790617,5394,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00153,temozolomide,20210312,20210312,Curation Efforts|Governmental Organizations
440790616,65999,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02063,Telmisartan,20250421,20210312,Curation Efforts|Governmental Organizations
440790615,445643,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00448,tacrolimus,20231222,20210312,Curation Efforts|Governmental Organizations
440790614,5215,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00146,sulfadiazine,20250421,20210312,Curation Efforts|Governmental Organizations
440790613,5833,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00143,spironolactone,20210312,20210312,Curation Efforts|Governmental Organizations
440790612,4369359,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01251,Sitagliptin,20210312,20210312,Curation Efforts|Governmental Organizations
440790611,21944094,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00443,Sirolimus,20231222,20210312,Curation Efforts|Governmental Organizations
440790610,135398744,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01033,sildenafil,20231222,20210312,Curation Efforts|Governmental Organizations
440790609,5210,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00988,sibutramine,20210312,20210312,Curation Efforts|Governmental Organizations
440790608,68617,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00625,sertraline,20210312,20210312,Curation Efforts|Governmental Organizations
440790607,5095,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00990,ropinirole,20231222,20210312,Curation Efforts|Governmental Organizations
440790606,77991,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01016,rivastigmine,20231222,20210312,Curation Efforts|Governmental Organizations
440790605,5073,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01735,risperidone,20210804,20210312,Curation Efforts|Governmental Organizations
440790604,135415564,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00139,RIFABUTIN,20210312,20210312,Curation Efforts|Governmental Organizations
440790603,65981,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01002,Repaglinide,20210312,20210312,Curation Efforts|Governmental Organizations
440790602,60815,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00987,REMIFENTANIL,20250421,20210312,Curation Efforts|Governmental Organizations
440790601,3001055,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00138,ranitidine,20210312,20210312,Curation Efforts|Governmental Organizations
440790600,5362129,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01726,ramipril,20210312,20210312,Curation Efforts|Governmental Organizations
440790599,5029,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00264,rabeprazole,20210312,20210312,Curation Efforts|Governmental Organizations
440790598,441074,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01725,quinidine,20210312,20210312,Curation Efforts|Governmental Organizations
440790597,54892,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01723,quinapril,20210312,20210312,Curation Efforts|Governmental Organizations
440790596,10100,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00083,propoxyphene,20250421,20210312,Curation Efforts|Governmental Organizations
440790595,4943,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01708,propofol,20250421,20210312,Curation Efforts|Governmental Organizations
440790594,4932,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01705,propafenone,20210312,20210312,Curation Efforts|Governmental Organizations
440790593,4927,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00205,promethazine,20231222,20210312,Curation Efforts|Governmental Organizations
440790592,5994,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00192,progesterone,20210312,20210312,Curation Efforts|Governmental Organizations
440790591,4917,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00437,prochlorperazine,20210312,20210312,Curation Efforts|Governmental Organizations
440790590,4913,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01699,PROCAINAMIDE,20210312,20210312,Curation Efforts|Governmental Organizations
440790589,5865,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00180,prednisone,20231222,20210312,Curation Efforts|Governmental Organizations
440790588,5755,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00612,prednisolone,20231222,20210312,Curation Efforts|Governmental Organizations
440790587,3675,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01657,Phenelzine,20210312,20210312,Curation Efforts|Governmental Organizations
440790586,5904,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01646,penicillin g,20231222,20210312,Curation Efforts|Governmental Organizations
440790585,436058,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01322,Pegaspargase,20210312,20210312,Curation Efforts|Governmental Organizations
440790584,43815,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00128,paroxetine,20231222,20210312,Curation Efforts|Governmental Organizations
440790583,4679,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00606,pantoprazole,20231222,20210312,Curation Efforts|Governmental Organizations
440790582,36314,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00430,paclitaxel,20210804,20210312,Curation Efforts|Governmental Organizations
440790581,4595,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01619,ondansetron,20210312,20210312,Curation Efforts|Governmental Organizations
440790580,4594,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00206,omeprazole,20210312,20210312,Curation Efforts|Governmental Organizations
440790579,22419,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00126,Olsalazine,20250421,20210312,Curation Efforts|Governmental Organizations
440790578,135398745,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00259,olanzapine,20250421,20210312,Curation Efforts|Governmental Organizations
440790577,3033637,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00315,nizatidine,20210312,20210312,Curation Efforts|Governmental Organizations
440790576,64143,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01012,nelfinavir,20210312,20210312,Curation Efforts|Governmental Organizations
440790575,3011155,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01233,Nelarabine,20231222,20210312,Curation Efforts|Governmental Organizations
440790574,5281078,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01288,mycophenolate mofetil,20231222,20210312,Curation Efforts|Governmental Organizations
440790573,152946,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02008,moxifloxacin,20210312,20210312,Curation Efforts|Governmental Organizations
440790572,5281040,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02007,montelukast,20210312,20210312,Curation Efforts|Governmental Organizations
440790571,4171,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00309,metoprolol,20250421,20210312,Curation Efforts|Governmental Organizations
440790570,4168,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01549,metoclopramide,20231222,20210312,Curation Efforts|Governmental Organizations
440790569,6741,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00478,methylprednisolone,20231222,20210312,Curation Efforts|Governmental Organizations
440790568,4158,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01545,methylphenidate,20231222,20210312,Curation Efforts|Governmental Organizations
440790567,4100,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01532,methazolamide,20210312,20210312,Curation Efforts|Governmental Organizations
440790566,15459,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00841,METAXALONE,20231222,20210312,Curation Efforts|Governmental Organizations
440790565,4075,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00414,Mesalazine,20210312,20210312,Curation Efforts|Governmental Organizations
440790564,4054,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01908,memantine,20210312,20210312,Curation Efforts|Governmental Organizations
440790563,460612,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01517,melphalan,20231222,20210312,Curation Efforts|Governmental Organizations
440790562,4046,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01514,mefloquine,20210312,20210312,Curation Efforts|Governmental Organizations
440790561,3961,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01499,losartan,20210804,20210312,Curation Efforts|Governmental Organizations
440790560,5284585,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01497,loracarbef,20231222,20210312,Curation Efforts|Governmental Organizations
440790559,5362119,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01492,lisinopril,20210804,20210312,Curation Efforts|Governmental Organizations
440790558,441401,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01077,linezolid,20210312,20210312,Curation Efforts|Governmental Organizations
440790557,5819,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01072,levothyroxine,20231222,20210312,Curation Efforts|Governmental Organizations
440790556,9955977,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00600,Levocetirizine dihydrochloride,20231222,20210312,Curation Efforts|Governmental Organizations
440790555,5284583,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01059,Levetiracetam,20210312,20210312,Curation Efforts|Governmental Organizations
440790554,657181,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02019,leuprolide,20250421,20210312,Curation Efforts|Governmental Organizations
440790553,3883,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00307,lansoprazole,20210312,20210312,Curation Efforts|Governmental Organizations
440790552,6321424,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00568,IVERMECTIN,20231222,20210312,Curation Efforts|Governmental Organizations
440790551,3784,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01475,isradipine,20210312,20210312,Curation Efforts|Governmental Organizations
440790550,60838,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01466,irinotecan,20210312,20210312,Curation Efforts|Governmental Organizations
440790549,3749,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01005,irbesartan,20210312,20210312,Curation Efforts|Governmental Organizations
440790548,3696,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00108,imipramine,20210312,20210312,Curation Efforts|Governmental Organizations
440790547,3690,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00562,ifosfamide,20231222,20210312,Curation Efforts|Governmental Organizations
440790546,3652,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02026,hydroxychloroquine,20231222,20210312,Curation Efforts|Governmental Organizations
440790545,3639,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01433,hydrochlorothiazide,20231222,20210312,Curation Efforts|Governmental Organizations
440790544,3637,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00559,hydralazine,20231222,20210312,Curation Efforts|Governmental Organizations
440790543,772,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01426,Heparin sodium,20231222,20210312,Curation Efforts|Governmental Organizations
440790542,3559,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00405,haloperidol,20250421,20210312,Curation Efforts|Governmental Organizations
440790541,3478,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00243,glipizide,20250421,20210312,Curation Efforts|Governmental Organizations
440790540,3476,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00173,glimepiride,20210804,20210312,Curation Efforts|Governmental Organizations
440790539,3488,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00302,Glibenclamide,20250421,20210312,Curation Efforts|Governmental Organizations
440790538,55891,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01399,fosinopril,20210312,20210312,Curation Efforts|Governmental Organizations
440790537,446987,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01398,FOSFOMYCIN,20231222,20210312,Curation Efforts|Governmental Organizations
440790536,636380,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01125,Fondaparinux sodium,20231222,20210312,Curation Efforts|Governmental Organizations
440790535,3393,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01394,flurazepam,20231222,20210312,Curation Efforts|Governmental Organizations
440790534,3386,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00018,fluoxetine,20231222,20210312,Curation Efforts|Governmental Organizations
440790533,3356,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01375,flecainide,20210312,20210312,Curation Efforts|Governmental Organizations
440790532,3333,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00397,felodipine,20210312,20210312,Curation Efforts|Governmental Organizations
440790531,3325,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00095,famotidine,20231222,20210312,Curation Efforts|Governmental Organizations
440790530,36462,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00094,etoposide,20210804,20210312,Curation Efforts|Governmental Organizations
440790529,5757,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00016,estradiol,20231222,20210312,Curation Efforts|Governmental Organizations
440790528,9579578,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01589,Esomeprazole Sodium,20231222,20210312,Curation Efforts|Governmental Organizations
440790527,146570,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02929,Escitalopram,20210312,20210312,Curation Efforts|Governmental Organizations
440790526,16667706,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00954,enoxaparin,20231222,20210312,Curation Efforts|Governmental Organizations
440790525,5388962,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00296,enalapril,20231222,20210312,Curation Efforts|Governmental Organizations
440790524,54671203,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00393,doxycycline,20231222,20210312,Curation Efforts|Governmental Organizations
440790523,31703,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00335,doxorubicin,20231222,20210312,Curation Efforts|Governmental Organizations
440790522,667477,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01314,doxepin,20231222,20210312,Curation Efforts|Governmental Organizations
440790521,3152,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00052,donepezil,20210312,20210312,Curation Efforts|Governmental Organizations
440790520,3114,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01302,disopyramide,20210312,20210312,Curation Efforts|Governmental Organizations
440790519,154101,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02909,Dexmethylphenidate,20250421,20210312,Curation Efforts|Governmental Organizations
440790518,9578005,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01266,dexlansoprazole,20231222,20210312,Curation Efforts|Governmental Organizations
440790517,125017,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00573,Desvenlafaxine,20231222,20210312,Curation Efforts|Governmental Organizations
440790516,124087,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01085,Desloratadine,20210804,20210312,Curation Efforts|Governmental Organizations
440790515,3062316,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01248,Dasatinib,20250421,20210312,Curation Efforts|Governmental Organizations
440790514,16134395,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01200,DAPTOMYCIN,20231222,20210312,Curation Efforts|Governmental Organizations
440790513,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00961,Dalteparin sodium,20210312,20210312,Curation Efforts|Governmental Organizations
440790512,2913,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01255,CYPROHEPTADINE,20210804,20210312,Curation Efforts|Governmental Organizations
440790511,2907,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00013,cyclophosphamide,20250421,20210312,Curation Efforts|Governmental Organizations
440790510,2895,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01249,cyclobenzaprine,20231222,20210312,Curation Efforts|Governmental Organizations
440790509,2882,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02004,Cromoglicate,20231222,20210312,Curation Efforts|Governmental Organizations
440790508,60606,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01023,clopidogrel,20210312,20210312,Curation Efforts|Governmental Organizations
440790507,2802,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00532,clonazepam,20231222,20210312,Curation Efforts|Governmental Organizations
440790506,2771,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00219,citalopram,20210312,20210312,Curation Efforts|Governmental Organizations
440790505,2756,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01218,cimetidine,20231222,20210312,Curation Efforts|Governmental Organizations
440790504,2727,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00379,chlorpropamide,20231222,20210312,Curation Efforts|Governmental Organizations
440790503,2726,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00068,chlorpromazine,20231222,20210312,Curation Efforts|Governmental Organizations
440790502,2720,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01208,chlorothiazide,20210312,20210312,Curation Efforts|Governmental Organizations
440790501,2719,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01207,chloroquine,20231222,20210312,Curation Efforts|Governmental Organizations
440790500,2712,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01198,chlordiazepoxide,20231222,20210312,Curation Efforts|Governmental Organizations
440790499,2678,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01190,cetirizine,20210312,20210312,Curation Efforts|Governmental Organizations
440790498,27447,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01189,cephalexin,20210312,20210312,Curation Efforts|Governmental Organizations
440790497,5479529,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01186,cefuroxime,20231222,20210312,Curation Efforts|Governmental Organizations
440790496,5479530,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01185,ceftriaxone,20231222,20210312,Curation Efforts|Governmental Organizations
440790495,5481173,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00062,ceftazidime,20231222,20210312,Curation Efforts|Governmental Organizations
440790494,5281006,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01182,cefprozil,20250421,20210312,Curation Efforts|Governmental Organizations
440790493,5742673,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01177,cefotaxime,20231222,20210312,Curation Efforts|Governmental Organizations
440790492,44187,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01176,cefoperazone,20231222,20210312,Curation Efforts|Governmental Organizations
440790491,5479537,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01172,cefepime,20231222,20210312,Curation Efforts|Governmental Organizations
440790490,6915944,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01289,cefdinir,20231222,20210312,Curation Efforts|Governmental Organizations
440790489,33255,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01171,cefazolin,20231222,20210312,Curation Efforts|Governmental Organizations
440790488,47965,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01167,cefadroxil,20250421,20210312,Curation Efforts|Governmental Organizations
440790487,51039,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01166,cefaclor,20231222,20210312,Curation Efforts|Governmental Organizations
440790486,2585,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00207,carvedilol,20210312,20210312,Curation Efforts|Governmental Organizations
440790485,44093,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00059,captopril,20210312,20210312,Curation Efforts|Governmental Organizations
440790484,2541,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01022,candesartan,20210804,20210312,Curation Efforts|Governmental Organizations
440790483,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02432,Canakinumab,20210312,20210312,Curation Efforts|Governmental Organizations
440790482,444,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00058,bupropion,20210312,20210312,Curation Efforts|Governmental Organizations
440790481,2315,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00825,BENDROFLUMETHIAZIDE,20231222,20210312,Curation Efforts|Governmental Organizations
440790480,5362124,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01116,benazepril,20210312,20210312,Curation Efforts|Governmental Organizations
440790479,2284,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01113,baclofen,20231222,20210312,Curation Efforts|Governmental Organizations
440790478,447043,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00265,azithromycin,20210312,20210312,Curation Efforts|Governmental Organizations
440790477,2249,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00277,atenolol,20250421,20210312,Curation Efforts|Governmental Organizations
440790476,2187,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00263,anastrozole,20250421,20210312,Curation Efforts|Governmental Organizations
440790475,33613,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00507,amoxicillin,20210312,20210312,Curation Efforts|Governmental Organizations
440790474,2162,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00175,amlodipine,20231222,20210312,Curation Efforts|Governmental Organizations
440790473,2160,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00047,amitriptyline,20231222,20210312,Curation Efforts|Governmental Organizations
440790472,16231,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02070,AMILORIDE,20231222,20210312,Curation Efforts|Governmental Organizations
440790471,2118,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00501,alprazolam,20250421,20210312,Curation Efforts|Governmental Organizations
440790470,2099,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01070,alosetron,20210312,20210312,Curation Efforts|Governmental Organizations
440790469,2092,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01107,alfuzosin,20210312,20210312,Curation Efforts|Governmental Organizations
440790468,"",Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01387,Adalimumab,20210312,20210312,Curation Efforts|Governmental Organizations
440790467,135398513,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00041,Aciclovir,20210312,20210312,Curation Efforts|Governmental Organizations
440790466,1978,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01035,acebutolol,20231222,20210312,Curation Efforts|Governmental Organizations
440790465,71158,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01141,Acamprosate,20231222,20210312,Curation Efforts|Governmental Organizations
440790464,445354,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00162,Vitamin A,20231222,20210312,Curation Efforts|Governmental Organizations
440790463,2520,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00332,VERAPAMIL,20210312,20210312,Curation Efforts|Governmental Organizations
440790462,119607,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01971,Valdecoxib,20250421,20210312,Curation Efforts|Governmental Organizations
440790461,5453,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01804,thiotepa,20250421,20210312,Curation Efforts|Governmental Organizations
440790460,2723601,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00452,thioguanine,20231222,20210312,Curation Efforts|Governmental Organizations
440790459,54675776,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00036,tetracycline,20231222,20210312,Curation Efforts|Governmental Organizations
440790458,464205,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02224,Tenofovir,20231222,20210312,Curation Efforts|Governmental Organizations
440790457,452548,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01786,teniposide,20250421,20210312,Curation Efforts|Governmental Organizations
