Substance_SID,Compound_CID,Data_Source,External_ID,Synonyms,Last_Modified_Date,Deposit_Date,Data_Source_Category,LTKBID,Compound Name,Severity Class,Label Section,vDILIConcern,Version
440790445,54687.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00186,pravastatin,20210312,20210312,Curation Efforts|Governmental Organizations,LT00186,pravastatin,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790444,54676228.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01679,piroxicam,20210312,20210312,Curation Efforts|Governmental Organizations,LT01679,piroxicam,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790443,4829.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00134,Pioglitazone,20210312,20210312,Curation Efforts|Governmental Organizations,LT00134,pioglitazone,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790442,4763.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00030,phenobarbital,20250421,20210312,Curation Efforts|Governmental Organizations,LT00030,phenobarbital,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790441,4748.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01655,perphenazine,20210804,20210312,Curation Efforts|Governmental Organizations,LT01655,perphenazine,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790440,4735.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00129,pentamidine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00129,pentamidine,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790439,5852.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00488,penicillamine,20231222,20210312,Curation Efforts|Governmental Organizations,LT00488,penicillamine,2.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790438,34312.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01056,OXCARBAZEPINE,20210312,20210312,Curation Efforts|Governmental Organizations,LT01056,oxcarbazepine,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790437,4614.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00429,oxaprozin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00429,oxaprozin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790436,6196.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01624,oxacillin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01624,oxacillin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790435,4583.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01620,ofloxacin,20210312,20210312,Curation Efforts|Governmental Organizations,LT01620,ofloxacin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790434,383414.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01618,Octreotide,20231222,20210312,Curation Efforts|Governmental Organizations,LT01618,octreotide,2.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790433,4539.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01614,norfloxacin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01614,norfloxacin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790432,4485.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00313,nifedipine,20210804,20210312,Curation Efforts|Governmental Organizations,LT00313,nifedipine,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790431,156391.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00593,NAPROXEN,20231222,20210312,Curation Efforts|Governmental Organizations,LT00593,naproxen,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790430,8982.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01583,nafcillin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01583,nafcillin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790429,4236.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00589,modafinil,20210312,20210312,Curation Efforts|Governmental Organizations,LT00589,modafinil,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790428,4212.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01565,mitoxantrone,20250421,20210312,Curation Efforts|Governmental Organizations,LT01565,mitoxantrone,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790427,4205.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01560,mirtazapine,20210312,20210312,Curation Efforts|Governmental Organizations,LT01560,mirtazapine,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790426,6010.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00222,methyltestosterone,20210312,20210312,Curation Efforts|Governmental Organizations,LT00222,methyltestosterone,2.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790425,4114.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01537,methoxsalen,20231222,20210312,Curation Efforts|Governmental Organizations,LT01537,methoxsalen,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790424,441130.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01525,meropenem,20210312,20210312,Curation Efforts|Governmental Organizations,LT01525,meropenem,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790423,54677470.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00117,meloxicam,20210312,20210312,Curation Efforts|Governmental Organizations,LT00117,meloxicam,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790422,4030.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00308,mebendazole,20250421,20210312,Curation Efforts|Governmental Organizations,LT00308,mebendazole,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790421,53232.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00576,lovastatin,20210312,20210312,Curation Efforts|Governmental Organizations,LT00576,lovastatin,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790420,3950.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00575,lomustine,20231222,20210312,Curation Efforts|Governmental Organizations,LT00575,lomustine,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790419,3902.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00572,letrozole,20250421,20210312,Curation Efforts|Governmental Organizations,LT00572,letrozole,2.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790418,216326.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01238,Lenalidomide,20231222,20210312,Curation Efforts|Governmental Organizations,LT01238,lenalidomide,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790417,60825.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00569,lamivudine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00569,lamivudine,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790416,3826.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00204,ketorolac,20250421,20210312,Curation Efforts|Governmental Organizations,LT00204,ketorolac,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790415,3825.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00023,ketoprofen,20231222,20210312,Curation Efforts|Governmental Organizations,LT00023,ketoprofen,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790414,3672.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00199,ibuprofen,20231222,20210312,Curation Efforts|Governmental Organizations,LT00199,ibuprofen,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790413,9571107.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01084,Gemifloxacin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01084,gemifloxacin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790412,3446.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00300,gabapentin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00300,gabapentin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790411,446155.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00172,fluvastatin,20210312,20210312,Curation Efforts|Governmental Organizations,LT00172,fluvastatin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790410,3339.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00098,fenofibrate,20250421,20210312,Curation Efforts|Governmental Organizations,LT00098,fenofibrate,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790409,150311.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01153,Ezetimibe,20250421,20210312,Curation Efforts|Governmental Organizations,LT01153,ezetimibe,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790408,2761171.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01348,ethionamide,20231222,20210312,Curation Efforts|Governmental Organizations,LT01348,ethionamide,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790407,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01353,Etanercept,20210312,20210312,Curation Efforts|Governmental Organizations,LT01353,etanercept,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790406,148124.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01309,docetaxel,20250421,20210312,Curation Efforts|Governmental Organizations,LT01309,docetaxel,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790405,18381.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02041,dicloxacillin,20231222,20210312,Curation Efforts|Governmental Organizations,LT02041,dicloxacillin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790404,2955.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00289,dapsone,20250421,20210312,Curation Efforts|Governmental Organizations,LT00289,dapsone,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790403,6098.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01235,cloxacillin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01235,cloxacillin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790402,2812.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00248,clotrimazole,20231222,20210312,Curation Efforts|Governmental Organizations,LT00248,clotrimazole,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790401,1548953.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00233,clomiphene,20231222,20210312,Curation Efforts|Governmental Organizations,LT00233,clomiphene,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790400,2796.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00011,clofibrate,20231222,20210312,Curation Efforts|Governmental Organizations,LT00011,clofibrate,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790399,446598.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01225,clindamycin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01225,clindamycin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790398,441203.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00071,cisplatin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00071,cisplatin,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790397,2708.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00286,chlorambucil,20250421,20210312,Curation Efforts|Governmental Organizations,LT00286,chlorambucil,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790396,2662.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00252,celecoxib,20250421,20210312,Curation Efforts|Governmental Organizations,LT00252,celecoxib,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790395,426756.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00061,carboplatin,20250421,20210312,Curation Efforts|Governmental Organizations,LT00061,carboplatin,3.0,Warnings and precautions,vLess-DILI-Concern,1.0
440790394,20824.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01159,carbenicillin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01159,carbenicillin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790393,31101.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00279,bromocriptine,20231222,20210312,Curation Efforts|Governmental Organizations,LT00279,bromocriptine,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790392,6918453.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02166,AURANOFIN,20231222,20210312,Curation Efforts|Governmental Organizations,LT02166,auranofin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790391,148192.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01199,Atazanavir,20231222,20210312,Curation Efforts|Governmental Organizations,LT01199,atazanavir,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790390,6249.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00049,ampicillin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00049,ampicillin,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790389,14956.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00048,amphotericin b,20231222,20210312,Curation Efforts|Governmental Organizations,LT00048,amphotericin b,3.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790388,60172.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01155,ADEFOVIR,20231222,20210312,Curation Efforts|Governmental Organizations,LT01155,adefovir,2.0,Warnings and precautions,vLess-DILI-Concern,2.0
440790387,60490.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00649,ZILEUTON,20210312,20210312,Curation Efforts|Governmental Organizations,LT00649,zileuton,5.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790386,5717.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01869,zafirlukast,20210312,20210312,Curation Efforts|Governmental Organizations,LT01869,zafirlukast,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790385,71616.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01097,Voriconazole,20210312,20210312,Curation Efforts|Governmental Organizations,LT01097,voriconazole,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790384,216237.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00661,Tolvaptan,20231222,20210312,Curation Efforts|Governmental Organizations,LT00661,tolvaptan,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790383,5487.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00155,tizanidine,20231222,20210312,Curation Efforts|Governmental Organizations,LT00155,tizanidine,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790382,5472.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00227,ticlopidine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00227,ticlopidine,4.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790381,5430.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00635,thiabendazole,20231222,20210312,Curation Efforts|Governmental Organizations,LT00635,thiabendazole,7.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790380,6013.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00223,testosterone,20231222,20210312,Curation Efforts|Governmental Organizations,LT00223,testosterone,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790379,1549008.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00634,terbinafine,20210312,20210312,Curation Efforts|Governmental Organizations,LT00634,terbinafine,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790378,3002190.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01944,Telithromycin,20231222,20210312,Curation Efforts|Governmental Organizations,LT01944,telithromycin,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790377,2733526.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00152,tamoxifen,20250421,20210312,Curation Efforts|Governmental Organizations,LT00152,tamoxifen,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790376,1548887.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00148,sulindac,20210312,20210312,Curation Efforts|Governmental Organizations,LT00148,sulindac,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790375,5339.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00147,sulfasalazine,20231222,20210312,Curation Efforts|Governmental Organizations,LT00147,sulfasalazine,5.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790374,216239.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01241,Sorafenib,20250421,20210312,Curation Efforts|Governmental Organizations,LT01241,sorafenib,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790373,392622.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01737,ritonavir,20210312,20210312,Curation Efforts|Governmental Organizations,LT01737,ritonavir,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790372,5070.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01731,riluzole,20210312,20210312,Curation Efforts|Governmental Organizations,LT01731,riluzole,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790371,135398735.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00034,rifampin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00034,rifampin,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790370,54671008.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00642,Raltegravir,20210312,20210312,Curation Efforts|Governmental Organizations,LT00642,raltegravir,7.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790369,1775.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00032,phenytoin,20210804,20210312,Curation Efforts|Governmental Organizations,LT00032,phenytoin,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790368,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01367,Peginterferon alfa-2b,20210312,20210312,Curation Efforts|Governmental Organizations,LT01367,peginterferon alfa-2b,4.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790367,4680.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01637,papaverine,20231222,20210312,Curation Efforts|Governmental Organizations,LT01637,papaverine,5.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790366,9887054.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01181,oxaliplatin,20250421,20210312,Curation Efforts|Governmental Organizations,LT01181,oxaliplatin,4.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790365,3034010.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02216,orlistat,20210312,20210312,Curation Efforts|Governmental Organizations,LT02216,orlistat,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790364,4543.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01615,nortriptyline,20231222,20210312,Curation Efforts|Governmental Organizations,LT01615,nortriptyline,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790363,6604200.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00125,nitrofurantoin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00125,nitrofurantoin,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790362,4493.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01600,nilutamide,20231222,20210312,Curation Efforts|Governmental Organizations,LT01600,nilutamide,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790361,938.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00312,niacin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00312,niacin,7.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790360,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01393,Natalizumab,20210312,20210312,Curation Efforts|Governmental Organizations,LT01393,natalizumab,5.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790359,9677.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT02121,NANDROLONE DECANOATE,20231222,20210312,Curation Efforts|Governmental Organizations,LT02121,nandrolone decanoate,7.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790358,54675783.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00416,minocycline,20210312,20210312,Curation Efforts|Governmental Organizations,LT00416,minocycline,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790357,65833.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01263,Milnacipran,20210312,20210312,Curation Efforts|Governmental Organizations,LT01263,milnacipran,7.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790356,477468.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01187,Micafungin,20250421,20210312,Curation Efforts|Governmental Organizations,LT01187,micafungin,7.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790355,38853.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00121,methyldopa,20231222,20210312,Curation Efforts|Governmental Organizations,LT00121,methyldopa,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790354,1349907.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00580,methimazole,20210312,20210312,Curation Efforts|Governmental Organizations,LT00580,methimazole,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790353,667490.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00003,mercaptopurine,20231222,20210312,Curation Efforts|Governmental Organizations,LT00003,mercaptopurine,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790352,4044.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00116,mefenamic acid,20210312,20210312,Curation Efforts|Governmental Organizations,LT00116,mefenamic acid,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790351,149096.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01488,LEVOFLOXACIN,20210312,20210312,Curation Efforts|Governmental Organizations,LT01488,levofloxacin,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790350,3878.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01481,lamotrigine,20210312,20210312,Curation Efforts|Governmental Organizations,LT01481,lamotrigine,7.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790349,3869.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00112,labetalol,20210312,20210312,Curation Efforts|Governmental Organizations,LT00112,labetalol,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790348,55283.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00182,itraconazole,20231222,20210312,Curation Efforts|Governmental Organizations,LT00182,itraconazole,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790347,5282379.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00234,Isotretinoin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00234,isotretinoin,5.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790346,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01328,Interferon beta-1b,20210312,20210312,Curation Efforts|Governmental Organizations,LT01328,interferon beta-1b,7.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790345,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01332,Interferon beta-1a,20210312,20210312,Curation Efforts|Governmental Organizations,LT01332,interferon beta-1a,7.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790344,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01336,Interferon alfacon-1,20210312,20210312,Curation Efforts|Governmental Organizations,LT01336,interferon alfacon-1,7.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790343,71306834.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01306,INTERFERON ALFA-2B,20250421,20210312,Curation Efforts|Governmental Organizations,LT01306,interferon alfa-2b,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790342,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01311,INTERFERON ALFA-2A,20210312,20210312,Curation Efforts|Governmental Organizations,,,,,,
440790341,,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01350,Infliximab,20210312,20210312,Curation Efforts|Governmental Organizations,LT01350,infliximab,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790340,3715.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00022,indomethacin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00022,indomethacin,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790339,5291.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00107,Imatinib,20231222,20210312,Curation Efforts|Governmental Organizations,LT00107,imatinib,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790338,3657.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00106,hydroxyurea,20231222,20210312,Curation Efforts|Governmental Organizations,LT00106,hydroxyurea,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790337,441140.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00558,griseofulvin,20210312,20210312,Curation Efforts|Governmental Organizations,LT00558,griseofulvin,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790336,3463.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00020,gemfibrozil,20210312,20210312,Curation Efforts|Governmental Organizations,LT00020,gemfibrozil,4.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790335,60750.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01407,gemcitabine,20231222,20210312,Curation Efforts|Governmental Organizations,LT01407,gemcitabine,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790334,123631.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00402,Gefitinib,20231222,20210312,Curation Efforts|Governmental Organizations,LT00402,gefitinib,4.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790333,56339.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01400,Fosphenytoin,20210312,20210312,Curation Efforts|Governmental Organizations,LT01400,fosphenytoin,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790332,3365.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00179,fluconazole,20210312,20210312,Curation Efforts|Governmental Organizations,LT00179,fluconazole,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790331,3342.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00099,fenoprofen,20231222,20210312,Curation Efforts|Governmental Organizations,LT00099,fenoprofen,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790330,134018.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00554,Febuxostat,20231222,20210312,Curation Efforts|Governmental Organizations,LT00554,febuxostat,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790329,60198.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00394,EXEMESTANE,20210312,20210312,Curation Efforts|Governmental Organizations,LT00394,exemestane,4.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790328,193962.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00653,Etravirine,20210804,20210312,Curation Efforts|Governmental Organizations,LT00653,etravirine,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790327,3308.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00240,etodolac,20210312,20210312,Curation Efforts|Governmental Organizations,LT00240,etodolac,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790326,3279.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01345,ethambutol,20210312,20210312,Curation Efforts|Governmental Organizations,LT01345,ethambutol,8.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790325,259331.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01342,estramustine,20250421,20210312,Curation Efforts|Governmental Organizations,LT01342,estramustine,4.0,Warnings and precautions,vMost-DILI-Concern,2.0
440790324,12560.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT00092,erythromycin,20231222,20210312,Curation Efforts|Governmental Organizations,LT00092,erythromycin,5.0,Warnings and precautions,vMost-DILI-Concern,1.0
440790323,176870.0,Drug Induced Liver Injury Rank (DILIrank) Dataset,LT01214,Erlotinib,20210312,20210312,Curation Efforts|Governmental Organizations,LT01214,erlotinib,8.0,Warnings and precautions,vMost-DILI-Concern,2.0
